0_x,0_vx,1_x,1_vx,2_x,2_vx
2.5999999999999988,5.0,6.409999999999994,-5.0,4.3199999999999905,-5.0
2.6499999999999986,5.0,6.399999999999994,-5.0,4.33999999999999,-5.0
2.6999999999999984,5.0,6.419999999999994,-1.0,4.32999999999999,-1.0
2.7499999999999982,5.0,6.409999999999994,-1.0,4.34999999999999,-1.0
2.799999999999998,5.0,6.4299999999999935,-5.0,4.33999999999999,-5.0
2.849999999999998,5.0,6.419999999999994,-5.0,4.35999999999999,-5.0
2.8999999999999977,5.0,6.439999999999993,-1.0,4.34999999999999,-1.0
2.9499999999999975,5.0,6.4299999999999935,-1.0,4.3699999999999894,-1.0
2.9999999999999973,5.0,6.449999999999993,-5.0,4.35999999999999,-5.0
3.049999999999997,5.0,6.439999999999993,-5.0,4.379999999999989,-5.0
3.099999999999997,5.0,6.459999999999993,-1.0,4.3699999999999894,-1.0
3.149999999999997,5.0,6.449999999999993,-1.0,4.389999999999989,-1.0
3.1999999999999966,5.0,6.469999999999993,-5.0,4.379999999999989,-5.0
3.2499999999999964,5.0,6.459999999999993,-5.0,4.399999999999989,-5.0
3.2999999999999963,5.0,6.479999999999992,-1.0,4.389999999999989,-1.0
3.349999999999996,5.0,6.469999999999993,-1.0,4.409999999999989,-1.0
3.399999999999996,5.0,6.489999999999992,-5.0,4.459999999999988,-5.0
3.389999999999996,5.0,6.539999999999992,-5.0,4.479999999999988,-5.0
3.3799999999999963,5.0,6.559999999999992,-1.0,4.529999999999988,-1.0
3.3699999999999966,5.0,6.609999999999991,-1.0,4.549999999999987,-1.0
3.3599999999999968,5.0,6.629999999999991,-5.0,4.599999999999987,-5.0
3.349999999999997,5.0,6.679999999999991,-5.0,4.619999999999987,-5.0
3.339999999999997,5.0,6.69999999999999,-1.0,4.669999999999987,-1.0
3.3299999999999974,5.0,6.74999999999999,-1.0,4.689999999999986,-1.0
3.3199999999999976,-1.0,6.76999999999999,-5.0,4.739999999999986,-5.0
3.309999999999998,-1.0,6.81999999999999,-5.0,4.759999999999986,-5.0
3.299999999999998,-1.0,6.839999999999989,-1.0,4.809999999999985,-1.0
3.2899999999999983,-1.0,6.889999999999989,-1.0,4.829999999999985,-1.0
3.2799999999999985,-1.0,6.909999999999989,-5.0,4.879999999999985,-5.0
3.2699999999999987,-1.0,6.959999999999988,-5.0,4.899999999999984,-5.0
3.259999999999999,-1.0,6.979999999999988,-1.0,4.949999999999984,-1.0
3.249999999999999,-1.0,7.029999999999988,-1.0,4.969999999999984,-1.0
3.2399999999999993,-1.0,7.049999999999987,-5.0,5.019999999999984,-5.0
3.2299999999999995,-1.0,7.099999999999987,-5.0,5.039999999999983,-5.0
3.2199999999999998,-1.0,7.119999999999987,-1.0,5.089999999999983,-1.0
3.21,-1.0,7.169999999999987,-1.0,5.109999999999983,-1.0
3.2,-1.0,7.189999999999986,-5.0,5.159999999999982,-5.0
3.1900000000000004,-1.0,7.239999999999986,-5.0,5.179999999999982,-5.0
3.1800000000000006,-1.0,7.259999999999986,-1.0,5.229999999999982,-1.0
3.170000000000001,-1.0,7.309999999999985,-1.0,5.249999999999981,-1.0
3.160000000000001,-1.0,7.329999999999985,-5.0,5.299999999999981,-5.0
3.1500000000000012,-1.0,7.379999999999985,-5.0,5.319999999999981,-5.0
3.1400000000000015,-1.0,7.399999999999984,-1.0,5.369999999999981,-1.0
3.1300000000000017,-1.0,7.449999999999984,-1.0,5.38999999999998,-1.0
3.120000000000002,-1.0,7.469999999999984,-5.0,5.43999999999998,-5.0
3.110000000000002,-1.0,7.519999999999984,-5.0,5.4599999999999795,-5.0
3.1000000000000023,-1.0,7.539999999999983,-1.0,5.509999999999979,-1.0
3.0900000000000025,-1.0,7.589999999999983,-1.0,5.529999999999979,-1.0
3.0800000000000027,-1.0,7.609999999999983,-5.0,5.579999999999979,-5.0
3.070000000000003,-1.0,7.659999999999982,-5.0,5.599999999999978,-5.0
3.060000000000003,-1.0,7.679999999999982,-1.0,5.649999999999978,-1.0
3.0500000000000034,-1.0,7.729999999999982,-1.0,5.669999999999978,-1.0
3.0400000000000036,-1.0,7.749999999999981,-5.0,5.7199999999999775,-5.0
3.030000000000004,-1.0,7.799999999999981,-5.0,5.739999999999977,-5.0
3.020000000000004,-1.0,7.819999999999981,-1.0,5.789999999999977,-1.0
3.0100000000000042,-1.0,7.869999999999981,-1.0,5.8099999999999765,-1.0
3.0000000000000044,-1.0,7.88999999999998,-5.0,5.859999999999976,-5.0
2.9900000000000047,-1.0,7.93999999999998,-5.0,5.879999999999976,-5.0
2.980000000000005,-1.0,7.9599999999999795,-1.0,5.929999999999976,-1.0
2.970000000000005,-1.0,8.00999999999998,-1.0,5.949999999999975,-1.0
2.9600000000000053,-1.0,8.02999999999998,-5.0,5.999999999999975,-5.0
2.9500000000000055,-1.0,8.07999999999998,-5.0,6.019999999999975,-5.0
2.9400000000000057,-1.0,8.09999999999998,-1.0,6.0699999999999745,-1.0
2.930000000000006,-1.0,8.14999999999998,-1.0,6.089999999999974,-1.0
2.920000000000006,-1.0,8.16999999999998,-5.0,6.139999999999974,-5.0
2.9100000000000064,-1.0,8.219999999999981,-5.0,6.1599999999999735,-5.0
2.9000000000000066,-1.0,8.23999999999998,-1.0,6.209999999999973,-1.0
2.890000000000007,-1.0,8.289999999999981,-1.0,6.229999999999973,-1.0
2.880000000000007,-1.0,8.309999999999981,-5.0,6.279999999999973,-5.0
2.870000000000007,-1.0,8.359999999999982,-5.0,6.299999999999972,-5.0
2.8600000000000074,-1.0,8.379999999999981,-1.0,6.349999999999972,-1.0
2.8500000000000076,-1.0,8.429999999999982,-1.0,6.369999999999972,-1.0
2.840000000000008,-1.0,8.449999999999982,-5.0,6.4199999999999715,-5.0
2.830000000000008,-1.0,8.499999999999982,-5.0,6.439999999999971,-5.0
2.8200000000000083,-1.0,8.519999999999982,-1.0,6.489999999999971,-1.0
2.8100000000000085,-1.0,8.569999999999983,-1.0,6.5099999999999705,-1.0
2.8000000000000087,-1.0,8.589999999999982,-5.0,6.55999999999997,-5.0
2.790000000000009,-1.0,8.639999999999983,-5.0,6.57999999999997,-5.0
2.780000000000009,-1.0,8.659999999999982,-1.0,6.62999999999997,-1.0
2.7700000000000093,-1.0,8.709999999999983,-1.0,6.649999999999969,-1.0
2.7600000000000096,-1.0,8.729999999999983,-5.0,6.699999999999969,-5.0
2.7500000000000098,-1.0,8.779999999999983,-5.0,6.719999999999969,-5.0
2.74000000000001,-1.0,8.799999999999983,-1.0,6.7699999999999685,-1.0
2.73000000000001,-1.0,8.849999999999984,-1.0,6.789999999999968,-1.0
2.7200000000000104,-1.0,8.869999999999983,-5.0,6.839999999999968,-5.0
2.7100000000000106,-1.0,8.919999999999984,-5.0,6.8599999999999675,-5.0
2.700000000000011,-1.0,8.939999999999984,-1.0,6.909999999999967,-1.0
2.690000000000011,-1.0,8.989999999999984,-1.0,6.889999999999968,-1.0
2.6800000000000113,-1.0,9.009999999999984,-5.0,6.839999999999968,-5.0
2.6700000000000115,-1.0,9.0,-5.0,6.819999999999968,-5.0
2.6600000000000117,-1.0,9.05,-1.0,6.7699999999999685,-1.0
2.650000000000012,-1.0,9.0,-1.0,6.749999999999969,-1.0
2.640000000000012,-1.0,8.98,-5.0,6.699999999999969,-5.0
2.6300000000000123,-1.0,8.93,-5.0,6.6799999999999695,-5.0
2.6200000000000125,-1.0,8.91,-1.0,6.62999999999997,-1.0
2.6100000000000128,-1.0,8.86,-1.0,6.60999999999997,-1.0
2.600000000000013,-1.0,8.84,-5.0,6.55999999999997,-5.0
2.590000000000013,-1.0,8.79,-5.0,6.539999999999971,-5.0
2.5800000000000134,-1.0,8.77,-1.0,6.489999999999971,-1.0
2.5700000000000136,-1.0,8.719999999999999,-1.0,6.469999999999971,-1.0
2.560000000000014,-1.0,8.7,-5.0,6.4199999999999715,-5.0
2.550000000000014,-1.0,8.649999999999999,-5.0,6.399999999999972,-5.0
2.5400000000000142,-1.0,8.629999999999999,-1.0,6.349999999999972,-1.0
2.5300000000000145,-1.0,8.579999999999998,-1.0,6.3299999999999725,-1.0
2.5200000000000147,-1.0,8.559999999999999,-5.0,6.279999999999973,-5.0
2.510000000000015,-1.0,8.509999999999998,-5.0,6.259999999999973,-5.0
2.500000000000015,-1.0,8.489999999999998,-1.0,6.209999999999973,-1.0
2.4900000000000153,-1.0,8.439999999999998,-1.0,6.189999999999974,-1.0
2.4800000000000155,-1.0,8.419999999999998,-5.0,6.139999999999974,-5.0
2.4700000000000157,-1.0,8.369999999999997,-5.0,6.119999999999974,-5.0
2.460000000000016,-1.0,8.349999999999998,-1.0,6.0699999999999745,-1.0
2.450000000000016,-1.0,8.299999999999997,-1.0,6.049999999999975,-1.0
2.4400000000000164,-1.0,8.279999999999998,-5.0,5.999999999999975,-5.0
2.4300000000000166,-1.0,8.229999999999997,-5.0,5.979999999999976,-5.0
2.420000000000017,-1.0,8.209999999999997,-1.0,5.929999999999976,-1.0
2.410000000000017,-1.0,8.159999999999997,-1.0,5.909999999999976,-1.0
2.4000000000000172,-1.0,8.139999999999997,-5.0,5.859999999999976,-5.0
2.3900000000000174,-1.0,8.089999999999996,-5.0,5.839999999999977,-5.0
2.3800000000000177,-1.0,8.069999999999997,-1.0,5.789999999999977,-1.0
2.370000000000018,-1.0,8.019999999999996,-1.0,5.769999999999977,-1.0
2.360000000000018,-1.0,7.9999999999999964,-5.0,5.7199999999999775,-5.0
2.3500000000000183,-1.0,7.949999999999997,-5.0,5.699999999999978,-5.0
2.3400000000000185,-1.0,7.929999999999997,-1.0,5.649999999999978,-1.0
2.3300000000000187,-1.0,7.879999999999997,-1.0,5.629999999999979,-1.0
2.320000000000019,-1.0,7.859999999999998,-5.0,5.579999999999979,-5.0
2.310000000000019,-1.0,7.809999999999998,-5.0,5.559999999999979,-5.0
2.3000000000000194,-1.0,7.789999999999998,-1.0,5.509999999999979,-1.0
2.2900000000000196,-1.0,7.739999999999998,-1.0,5.48999999999998,-1.0
2.28000000000002,-1.0,7.719999999999999,-5.0,5.43999999999998,-5.0
2.27000000000002,-1.0,7.669999999999999,-5.0,5.41999999999998,-5.0
2.26000000000002,-1.0,7.6499999999999995,-1.0,5.369999999999981,-1.0
2.2500000000000204,-1.0,7.6,-1.0,5.349999999999981,-1.0
2.2400000000000206,-1.0,7.58,-5.0,5.299999999999981,-5.0
2.230000000000021,-1.0,7.53,-5.0,5.279999999999982,-5.0
2.220000000000021,-1.0,7.510000000000001,-1.0,5.229999999999982,-1.0
2.2100000000000213,-1.0,7.460000000000001,-1.0,5.209999999999982,-1.0
2.2000000000000215,-1.0,7.440000000000001,-5.0,5.159999999999982,-5.0
2.1900000000000217,-1.0,7.3900000000000015,-5.0,5.139999999999983,-5.0
2.180000000000022,-1.0,7.370000000000002,-1.0,5.089999999999983,-1.0
2.170000000000022,-1.0,7.320000000000002,-1.0,5.069999999999983,-1.0
2.1600000000000223,-1.0,7.3000000000000025,-5.0,5.019999999999984,-5.0
2.1500000000000226,-1.0,7.250000000000003,-5.0,4.999999999999984,-5.0
2.1400000000000228,-1.0,7.230000000000003,-1.0,4.949999999999984,-1.0
2.130000000000023,-1.0,7.180000000000003,-1.0,4.929999999999985,-1.0
2.120000000000023,-1.0,7.160000000000004,-5.0,4.879999999999985,-5.0
2.1100000000000234,-1.0,7.110000000000004,-5.0,4.859999999999985,-5.0
2.1000000000000236,-1.0,7.090000000000004,-1.0,4.809999999999985,-1.0
2.090000000000024,-1.0,7.0400000000000045,-1.0,4.789999999999986,-1.0
2.080000000000024,-1.0,7.020000000000005,-5.0,4.739999999999986,-5.0
2.0700000000000243,-1.0,6.970000000000005,-5.0,4.719999999999986,-5.0
2.0600000000000245,-1.0,6.9500000000000055,-1.0,4.669999999999987,2.0
2.0500000000000247,-1.0,6.900000000000006,-1.0,4.649999999999987,-1.0
2.040000000000025,-1.0,6.880000000000006,2.0,4.599999999999987,-1.0
2.030000000000025,-1.0,6.830000000000006,2.0,4.579999999999988,-5.0
2.0200000000000253,-1.0,6.810000000000007,-5.0,4.529999999999988,2.0
2.0100000000000255,-1.0,6.760000000000007,-5.0,4.509999999999988,2.0
2.0000000000000258,-1.0,6.740000000000007,2.0,4.459999999999988,-5.0
1.9900000000000257,-1.0,6.6900000000000075,2.0,4.439999999999989,-5.0
1.9800000000000257,-1.0,6.670000000000008,-1.0,4.389999999999989,-1.0
1.9700000000000257,-1.0,6.620000000000008,-1.0,4.3699999999999894,2.0
1.9600000000000257,-1.0,6.6000000000000085,2.0,4.31999999999999,2.0
1.9500000000000257,-1.0,6.550000000000009,2.0,4.29999999999999,-1.0
1.9400000000000257,-1.0,6.530000000000009,-1.0,4.24999999999999,-1.0
1.9300000000000257,-1.0,6.480000000000009,-1.0,4.229999999999991,2.0
1.9200000000000257,-1.0,6.46000000000001,2.0,4.179999999999991,2.0
1.9100000000000257,-1.0,6.41000000000001,2.0,4.159999999999991,-1.0
1.9000000000000257,-1.0,6.39000000000001,-1.0,4.109999999999991,-1.0
1.8900000000000257,-1.0,6.3400000000000105,-1.0,4.089999999999992,2.0
1.8800000000000257,-1.0,6.320000000000011,2.0,4.039999999999992,2.0
1.8700000000000256,-1.0,6.270000000000011,2.0,4.0199999999999925,-1.0
1.8600000000000256,-1.0,6.2500000000000115,-1.0,3.9699999999999926,-1.0
1.8500000000000256,-1.0,6.200000000000012,-1.0,3.9499999999999926,2.0
1.8400000000000256,-1.0,6.180000000000012,2.0,3.899999999999993,2.0
1.8300000000000256,-1.0,6.130000000000012,2.0,3.879999999999993,-1.0
1.8200000000000256,-1.0,6.110000000000013,-1.0,3.829999999999993,-1.0
1.8100000000000256,-1.0,6.060000000000013,-1.0,3.809999999999993,2.0
1.8000000000000256,-1.0,6.040000000000013,2.0,3.759999999999993,2.0
1.7900000000000256,-1.0,5.9900000000000135,2.0,3.739999999999993,-1.0
1.7800000000000256,-1.0,5.970000000000014,-1.0,3.6899999999999933,-1.0
1.7700000000000256,-1.0,5.920000000000014,-1.0,3.6699999999999933,2.0
1.7600000000000255,-1.0,5.900000000000015,2.0,3.6199999999999934,2.0
1.7500000000000255,-1.0,5.850000000000015,2.0,3.5999999999999934,-1.0
1.7400000000000255,-1.0,5.830000000000015,-1.0,3.5499999999999936,-1.0
1.7300000000000255,-1.0,5.780000000000015,-1.0,3.5299999999999936,2.0
1.7200000000000255,-1.0,5.760000000000016,2.0,3.4799999999999938,2.0
1.7100000000000255,-1.0,5.710000000000016,2.0,3.4599999999999937,-1.0
1.7000000000000255,-1.0,5.690000000000016,-1.0,3.409999999999994,-1.0
1.6900000000000255,-1.0,5.6400000000000166,-1.0,3.389999999999994,2.0
1.6800000000000255,-1.0,5.620000000000017,2.0,3.339999999999994,2.0
1.6700000000000255,-1.0,5.570000000000017,2.0,3.319999999999994,-1.0
1.6600000000000255,-1.0,5.550000000000018,-1.0,3.2699999999999942,-1.0
1.6500000000000254,-1.0,5.500000000000018,-1.0,3.2499999999999942,2.0
1.6400000000000254,-1.0,5.480000000000018,2.0,3.1999999999999944,2.0
1.6300000000000254,-1.0,5.430000000000018,2.0,3.1799999999999944,-1.0
1.6200000000000254,-1.0,5.410000000000019,-1.0,3.1299999999999946,-1.0
1.6100000000000254,-1.0,5.360000000000019,-1.0,3.1099999999999945,2.0
1.6000000000000254,-1.0,5.340000000000019,2.0,3.0599999999999947,2.0
1.5900000000000254,-1.0,5.29000000000002,2.0,3.0399999999999947,-1.0
1.5800000000000254,-1.0,5.27000000000002,-1.0,2.989999999999995,-1.0
1.5700000000000254,-1.0,5.22000000000002,-1.0,2.969999999999995,2.0
1.5600000000000254,-1.0,5.200000000000021,2.0,2.919999999999995,2.0
1.5500000000000254,-1.0,5.150000000000021,2.0,2.899999999999995,-1.0
1.5400000000000253,-1.0,5.130000000000021,-1.0,2.849999999999995,-1.0
1.5300000000000253,-1.0,5.080000000000021,-1.0,2.829999999999995,2.0
1.5200000000000253,-1.0,5.060000000000022,2.0,2.7799999999999954,2.0
1.5100000000000253,-1.0,5.010000000000022,2.0,2.7599999999999953,-1.0
1.5000000000000253,-1.0,4.990000000000022,-1.0,2.7099999999999955,-1.0
1.4900000000000253,-1.0,4.940000000000023,-1.0,2.6899999999999955,2.0
1.4800000000000253,-1.0,4.920000000000023,2.0,2.6399999999999957,2.0
1.4700000000000253,-1.0,4.870000000000023,2.0,2.6199999999999957,-1.0
1.4600000000000253,-1.0,4.850000000000024,-1.0,2.569999999999996,-1.0
1.4500000000000253,-1.0,4.800000000000024,-1.0,2.549999999999996,2.0
1.4400000000000253,-1.0,4.780000000000024,2.0,2.499999999999996,2.0
1.4300000000000253,-1.0,4.730000000000024,2.0,2.479999999999996,-1.0
1.4200000000000252,-1.0,4.710000000000025,-1.0,2.429999999999996,-1.0
1.4100000000000252,-1.0,4.660000000000025,-1.0,2.409999999999996,2.0
1.4000000000000252,-1.0,4.640000000000025,2.0,2.3599999999999963,2.0
1.3900000000000252,-1.0,4.590000000000026,2.0,2.3399999999999963,-1.0
1.3800000000000252,-1.0,4.570000000000026,-1.0,2.3299999999999965,-1.0
1.3300000000000252,-1.0,4.520000000000026,-1.0,2.3099999999999965,2.0
1.2800000000000251,-1.0,4.500000000000027,2.0,2.2999999999999967,2.0
1.230000000000025,-1.0,4.490000000000027,2.0,2.2799999999999967,-1.0
1.180000000000025,-1.0,4.470000000000027,-1.0,2.269999999999997,-1.0
1.130000000000025,-1.0,4.4600000000000275,-1.0,2.249999999999997,2.0
1.080000000000025,-1.0,4.440000000000028,2.0,2.239999999999997,2.0
1.030000000000025,-1.0,4.430000000000028,2.0,2.219999999999997,-1.0
0.9800000000000249,-1.0,4.410000000000029,-1.0,2.2099999999999973,-1.0
0.9300000000000248,-5.0,4.400000000000029,-1.0,2.1899999999999973,2.0
0.8800000000000248,-5.0,4.380000000000029,2.0,2.1799999999999975,2.0
0.8300000000000247,-5.0,4.370000000000029,2.0,2.1599999999999975,-1.0
0.7800000000000247,-5.0,4.35000000000003,-1.0,2.1499999999999977,-1.0
0.7300000000000246,-5.0,4.34000000000003,-1.0,2.1299999999999977,2.0
0.6800000000000246,-5.0,4.3200000000000305,2.0,2.119999999999998,2.0
0.6300000000000245,-5.0,4.310000000000031,2.0,2.099999999999998,-1.0
0.5800000000000245,-5.0,4.290000000000031,-1.0,2.089999999999998,-1.0
0.5300000000000245,-5.0,4.280000000000031,-1.0,2.069999999999998,2.0
0.48000000000002446,-5.0,4.260000000000032,2.0,2.0599999999999983,2.0
0.4300000000000245,-5.0,4.250000000000032,2.0,2.0399999999999983,-1.0
0.3800000000000245,-5.0,4.230000000000032,-1.0,2.0299999999999985,-1.0
0.3300000000000245,-5.0,4.220000000000033,-1.0,2.0099999999999985,2.0
0.2800000000000245,-5.0,4.200000000000033,2.0,1.9999999999999984,2.0
0.23000000000002452,-5.0,4.190000000000033,2.0,1.9799999999999984,-1.0
0.18000000000002453,-5.0,4.170000000000034,-1.0,1.9699999999999984,-1.0
0.13000000000002454,-5.0,4.160000000000034,-1.0,1.9499999999999984,2.0
0.08000000000002454,-5.0,4.140000000000034,2.0,1.9399999999999984,2.0
0.030000000000024535,-5.0,4.1300000000000345,2.0,1.9199999999999984,-1.0
-0.019999999999975468,-5.0,4.110000000000035,-1.0,1.9099999999999984,-1.0
0.0,-5.0,4.100000000000035,-1.0,1.8899999999999983,2.0
0.05,-5.0,4.080000000000036,2.0,1.8799999999999983,2.0
0.1,-5.0,4.070000000000036,2.0,1.8599999999999983,-1.0
0.15000000000000002,-5.0,4.050000000000036,-1.0,1.8499999999999983,-1.0
0.2,-5.0,4.0400000000000365,-1.0,1.8299999999999983,2.0
0.25,-5.0,4.020000000000037,2.0,1.8199999999999983,2.0
0.3,-5.0,4.010000000000037,2.0,1.7999999999999983,-1.0
0.35,-5.0,3.990000000000037,-1.0,1.7899999999999983,-1.0
0.39999999999999997,-5.0,3.9800000000000373,-1.0,1.7699999999999982,2.0
0.44999999999999996,0.0,3.9600000000000373,2.0,1.7599999999999982,2.0
0.49999999999999994,5.0,3.9500000000000375,2.0,1.7399999999999982,-1.0
0.5499999999999999,5.0,3.9300000000000375,-1.0,1.7299999999999982,-1.0
0.6,5.0,3.9200000000000377,-1.0,1.7099999999999982,2.0
0.65,5.0,3.9000000000000377,2.0,1.6999999999999982,2.0
0.7000000000000001,5.0,3.890000000000038,2.0,1.7499999999999982,-1.0
0.7500000000000001,5.0,3.870000000000038,-1.0,1.7299999999999982,-1.0
0.7300000000000001,5.0,3.860000000000038,-1.0,1.7799999999999983,2.0
0.7200000000000001,5.0,3.910000000000038,2.0,1.7599999999999982,2.0
0.7100000000000001,5.0,3.890000000000038,2.0,1.8099999999999983,-1.0
0.7000000000000001,5.0,3.9400000000000377,-1.0,1.7899999999999983,-1.0
0.6900000000000001,5.0,3.9200000000000377,-1.0,1.8399999999999983,2.0
0.68,5.0,3.9700000000000375,2.0,1.8199999999999983,2.0
0.67,5.0,3.9500000000000375,2.0,1.8699999999999983,-1.0
0.66,5.0,4.000000000000037,-1.0,1.8499999999999983,-1.0
0.65,5.0,3.9800000000000373,-1.0,1.8999999999999984,2.0
0.64,5.0,4.0300000000000376,2.0,1.8799999999999983,2.0
0.63,-2.0,4.010000000000038,2.0,1.9299999999999984,-1.0
0.62,-2.0,4.060000000000038,-1.0,1.9099999999999984,-1.0
0.61,-1.0,4.040000000000038,-1.0,1.9599999999999984,2.0
0.6,-1.0,4.090000000000038,2.0,1.9399999999999984,2.0
0.59,-1.0,4.0700000000000385,2.0,1.9899999999999984,-1.0
0.58,-1.0,4.120000000000038,-1.0,1.9699999999999984,-1.0
0.57,-1.0,4.100000000000039,-1.0,2.0199999999999982,2.0
0.5599999999999999,-1.0,4.1500000000000385,2.0,1.9999999999999982,2.0
0.5499999999999999,-1.0,4.130000000000039,2.0,2.049999999999998,-1.0
0.5399999999999999,-1.0,4.180000000000039,-1.0,2.029999999999998,-1.0
0.5299999999999999,-1.0,4.160000000000039,-1.0,2.079999999999998,2.0
0.5199999999999999,-1.0,4.210000000000039,2.0,2.059999999999998,2.0
0.5099999999999999,-1.0,4.1900000000000395,2.0,2.1099999999999977,-1.0
0.4999999999999999,-1.0,4.240000000000039,-1.0,2.0899999999999976,-1.0
0.4899999999999999,-1.0,4.22000000000004,-1.0,2.1399999999999975,2.0
0.47999999999999987,-1.0,4.2700000000000395,2.0,2.1199999999999974,2.0
0.46999999999999986,-1.0,4.25000000000004,2.0,2.1699999999999973,-1.0
0.45999999999999985,-1.0,4.30000000000004,-1.0,2.1499999999999972,-1.0
0.44999999999999984,-1.0,4.28000000000004,-1.0,2.199999999999997,2.0
0.43999999999999984,-1.0,4.33000000000004,2.0,2.179999999999997,2.0
0.4299999999999998,-1.0,4.3100000000000405,2.0,2.229999999999997,-1.0
0.4199999999999998,-1.0,4.36000000000004,-1.0,2.209999999999997,-1.0
0.4099999999999998,-1.0,4.340000000000041,-1.0,2.2599999999999967,2.0
0.3999999999999998,-1.0,4.3900000000000405,2.0,2.2399999999999967,2.0
0.3899999999999998,-1.0,4.370000000000041,2.0,2.2899999999999965,-1.0
0.3799999999999998,-1.0,4.420000000000041,-1.0,2.2699999999999965,-1.0
0.3699999999999998,-1.0,4.400000000000041,-1.0,2.3199999999999963,2.0
0.35999999999999976,-1.0,4.450000000000041,2.0,2.2999999999999963,2.0
0.34999999999999976,-1.0,4.4300000000000415,2.0,2.349999999999996,-1.0
0.33999999999999975,-1.0,4.480000000000041,-1.0,2.329999999999996,-1.0
0.32999999999999974,-1.0,4.460000000000042,-1.0,2.379999999999996,2.0
0.31999999999999973,-1.0,4.5100000000000415,2.0,2.359999999999996,2.0
0.3099999999999997,-1.0,4.490000000000042,2.0,2.4099999999999957,-1.0
0.2999999999999997,-1.0,4.540000000000042,-1.0,2.3899999999999957,-1.0
0.2899999999999997,-1.0,4.520000000000042,-1.0,2.4399999999999955,2.0
0.2799999999999997,-1.0,4.570000000000042,2.0,2.4199999999999955,2.0
0.2699999999999997,-1.0,4.5500000000000425,2.0,2.4699999999999953,-1.0
0.2599999999999997,-1.0,4.600000000000042,-1.0,2.4499999999999953,-1.0
0.24999999999999967,-1.0,4.580000000000043,-1.0,2.499999999999995,2.0
0.23999999999999966,-1.0,4.6300000000000425,2.0,2.479999999999995,2.0
0.22999999999999965,-1.0,4.610000000000043,2.0,2.529999999999995,-1.0
0.21999999999999964,-1.0,4.660000000000043,-1.0,2.509999999999995,-1.0
0.20999999999999963,-1.0,4.640000000000043,-1.0,2.5599999999999947,2.0
0.19999999999999962,-1.0,4.690000000000043,2.0,2.5399999999999947,2.0
0.1899999999999996,-1.0,4.6700000000000434,2.0,2.5899999999999945,-1.0
0.1799999999999996,-1.0,4.720000000000043,-1.0,2.5699999999999945,-1.0
0.1699999999999996,-1.0,4.700000000000044,-1.0,2.6199999999999943,2.0
0.1599999999999996,-1.0,4.7500000000000435,2.0,2.5999999999999943,2.0
0.14999999999999958,-1.0,4.730000000000044,2.0,2.649999999999994,-1.0
0.13999999999999957,-1.0,4.780000000000044,-1.0,2.629999999999994,-1.0
0.12999999999999956,-1.0,4.760000000000044,-1.0,2.679999999999994,2.0
0.11999999999999957,-1.0,4.810000000000044,2.0,2.659999999999994,2.0
0.10999999999999957,-1.0,4.7900000000000444,2.0,2.7099999999999937,-1.0
0.09999999999999958,-1.0,4.840000000000044,-1.0,2.6899999999999937,-1.0
0.08999999999999958,-1.0,4.820000000000045,-1.0,2.7399999999999936,2.0
0.07999999999999959,-1.0,4.8700000000000445,2.0,2.7199999999999935,2.0
0.06999999999999959,-1.0,4.850000000000045,2.0,2.7699999999999934,-1.0
0.05999999999999959,-1.0,4.900000000000045,-1.0,2.7499999999999933,-1.0
0.049999999999999586,-1.0,4.880000000000045,-1.0,2.799999999999993,2.0
0.039999999999999584,-1.0,4.930000000000045,2.0,2.779999999999993,2.0
0.029999999999999583,-1.0,4.910000000000045,2.0,2.829999999999993,-1.0
0.01999999999999958,-1.0,4.960000000000045,-1.0,2.809999999999993,-1.0
0.00999999999999958,-1.0,4.940000000000046,-1.0,2.8599999999999928,2.0
-4.198030811863873e-16,-1.0,4.9900000000000455,2.0,2.8399999999999928,2.0
0.0,-1.0,4.970000000000046,2.0,2.8899999999999926,-1.0
0.01,-1.0,5.020000000000046,-1.0,2.8699999999999926,-1.0
0.02,-1.0,5.000000000000046,-1.0,2.9199999999999924,2.0
0.03,-1.0,5.050000000000046,2.0,2.8999999999999924,2.0
0.04,-1.0,5.030000000000046,2.0,2.949999999999992,-1.0
0.05,-1.0,5.080000000000046,-1.0,2.929999999999992,-1.0
0.060000000000000005,-1.0,5.060000000000047,-1.0,2.979999999999992,2.0
0.07,-1.0,5.1100000000000465,2.0,2.959999999999992,2.0
0.08,-1.0,5.090000000000047,2.0,3.009999999999992,-1.0
0.09,-1.0,5.140000000000047,-1.0,2.9899999999999918,-1.0
0.09999999999999999,-1.0,5.120000000000047,-1.0,3.0399999999999916,2.0
0.10999999999999999,-1.0,5.170000000000047,2.0,3.0199999999999916,2.0
0.11999999999999998,0.0,5.150000000000047,2.0,3.0699999999999914,-1.0
0.12999999999999998,1.0,5.200000000000047,-1.0,3.0499999999999914,-1.0
0.13999999999999999,1.0,5.180000000000048,-1.0,3.099999999999991,2.0
0.15,1.0,5.2300000000000475,2.0,3.079999999999991,2.0
0.16,1.0,5.210000000000048,2.0,3.129999999999991,-1.0
0.17,1.0,5.260000000000048,-1.0,3.109999999999991,-1.0
0.18000000000000002,1.0,5.240000000000048,-1.0,3.159999999999991,2.0
0.19000000000000003,1.0,5.290000000000048,2.0,3.139999999999991,2.0
0.20000000000000004,1.0,5.270000000000048,2.0,3.1899999999999906,-1.0
